match_id,innings,overs,balls,batter_id,bowler_id,non_striker_id,runs_batter,runs_extras,runs_total,runs_batter_non_boundary,wickets,player_out_id,how_out,fielder1_id,fielder2_id,fielder3_id,wickets2,player_out2_id,how_out2,extras_byes,extras_legbyes,extras_noballs,extras_penalty,extras_wides,sex,powerplay,super_over,death_overs,middle_overs,bowl_hand,bowl_style
1398281,1,14,3,4ba0289e,7693851c,c6625a26,0,2,2,,0,,,,,,0,,,0,0,0,0,2,female,0,0,0,1,R,Offbreak
1398281,1,14,4,c6625a26,7693851c,4ba0289e,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,1,14,5,4ba0289e,7693851c,c6625a26,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,1,14,6,c6625a26,7693851c,4ba0289e,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,1,14,7,4ba0289e,7693851c,c6625a26,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,1,15,1,c6625a26,9af58032,4ba0289e,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,1,15,2,4ba0289e,9af58032,c6625a26,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,1,15,3,4ba0289e,9af58032,c6625a26,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,1,15,4,c6625a26,9af58032,4ba0289e,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,1,15,5,c6625a26,9af58032,4ba0289e,2,0,2,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,1,15,6,c6625a26,9af58032,4ba0289e,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,1,16,1,c6625a26,60471339,4ba0289e,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,1,16,2,c6625a26,60471339,4ba0289e,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,1,16,3,4ba0289e,60471339,c6625a26,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,1,16,4,c6625a26,60471339,4ba0289e,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,1,16,5,c6625a26,60471339,4ba0289e,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,1,16,6,c6625a26,60471339,4ba0289e,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,1,17,1,4ba0289e,7673c908,c6625a26,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Legbreak
1398281,1,17,2,c6625a26,7673c908,4ba0289e,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Legbreak
1398281,1,17,3,4ba0289e,7673c908,c6625a26,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Legbreak
1398281,1,17,4,c6625a26,7673c908,4ba0289e,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Legbreak
1398281,1,17,5,4ba0289e,7673c908,c6625a26,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Legbreak
1398281,1,17,6,c6625a26,7673c908,4ba0289e,2,0,2,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Legbreak
1398281,1,18,1,4ba0289e,7693851c,c6625a26,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Offbreak
1398281,1,18,2,c6625a26,7693851c,4ba0289e,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Offbreak
1398281,1,18,3,4ba0289e,7693851c,c6625a26,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Offbreak
1398281,1,18,4,4ba0289e,7693851c,c6625a26,6,0,6,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Offbreak
1398281,1,18,5,4ba0289e,7693851c,c6625a26,2,0,2,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Offbreak
1398281,1,18,6,4ba0289e,7693851c,c6625a26,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Offbreak
1398281,1,19,1,4ba0289e,9af58032,c6625a26,0,2,2,,0,,,,,,0,,,2,0,0,0,0,female,0,0,1,0,R,Seam
1398281,1,19,2,4ba0289e,9af58032,c6625a26,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,1,19,3,c6625a26,9af58032,4ba0289e,0,0,0,,1,c6625a26,caught and bowled,9af58032,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,1,19,4,cdb82f1c,9af58032,4ba0289e,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,1,19,5,cdb82f1c,9af58032,4ba0289e,1,1,2,,0,,,,,,0,,,0,0,1,0,0,female,0,0,1,0,R,Seam
1398281,1,19,6,4ba0289e,9af58032,cdb82f1c,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,1,19,7,cdb82f1c,9af58032,4ba0289e,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,1,20,1,4ba0289e,de69af96,cdb82f1c,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,1,20,2,4ba0289e,de69af96,cdb82f1c,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,1,20,3,cdb82f1c,de69af96,4ba0289e,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,1,20,4,cdb82f1c,de69af96,4ba0289e,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,1,20,5,cdb82f1c,de69af96,4ba0289e,2,0,2,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,1,20,6,cdb82f1c,de69af96,4ba0289e,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,2,1,1,89bbc67a,38b4583c,575494db,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,1,2,89bbc67a,38b4583c,575494db,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,1,3,89bbc67a,38b4583c,575494db,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,1,4,575494db,38b4583c,89bbc67a,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,1,5,575494db,38b4583c,89bbc67a,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,1,6,575494db,38b4583c,89bbc67a,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,2,1,89bbc67a,31adb911,575494db,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,2,2,89bbc67a,31adb911,575494db,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,2,3,89bbc67a,31adb911,575494db,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,2,4,89bbc67a,31adb911,575494db,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,2,5,89bbc67a,31adb911,575494db,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,2,6,89bbc67a,31adb911,575494db,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,3,1,575494db,38b4583c,89bbc67a,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,3,2,575494db,38b4583c,89bbc67a,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,3,3,575494db,38b4583c,89bbc67a,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,3,4,575494db,38b4583c,89bbc67a,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,3,5,575494db,38b4583c,89bbc67a,0,0,0,,1,575494db,caught,b05e45e4,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,3,6,7673c908,38b4583c,89bbc67a,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,4,1,7673c908,abc9f8a4,89bbc67a,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,L,Seam
1398281,2,4,2,7673c908,abc9f8a4,89bbc67a,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,L,Seam
1398281,2,4,3,7673c908,abc9f8a4,89bbc67a,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,L,Seam
1398281,2,4,4,7673c908,abc9f8a4,89bbc67a,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,L,Seam
1398281,2,4,5,7673c908,abc9f8a4,89bbc67a,0,1,1,,0,,,,,,0,,,0,1,0,0,0,female,1,0,0,0,L,Seam
1398281,2,4,6,89bbc67a,abc9f8a4,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,L,Seam
1398281,2,5,1,89bbc67a,c6625a26,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Offbreak
1398281,2,5,2,7673c908,c6625a26,89bbc67a,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Offbreak
1398281,2,5,3,89bbc67a,c6625a26,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Offbreak
1398281,2,5,4,89bbc67a,c6625a26,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Offbreak
1398281,2,5,5,89bbc67a,c6625a26,7673c908,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Offbreak
1398281,2,5,6,89bbc67a,c6625a26,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Offbreak
1398281,2,6,1,89bbc67a,31adb911,7673c908,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,6,2,89bbc67a,31adb911,7673c908,0,0,0,,1,89bbc67a,caught,f3a18a0c,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,6,3,de69af96,31adb911,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,6,4,de69af96,31adb911,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,6,5,de69af96,31adb911,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,6,6,de69af96,31adb911,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,1,0,0,0,R,Seam
1398281,2,7,1,7673c908,cdb82f1c,de69af96,2,0,2,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,7,2,7673c908,cdb82f1c,de69af96,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,7,3,7673c908,cdb82f1c,de69af96,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,7,4,de69af96,cdb82f1c,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,7,5,7673c908,cdb82f1c,de69af96,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,7,6,de69af96,cdb82f1c,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,8,1,7673c908,31adb911,de69af96,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,8,2,7673c908,31adb911,de69af96,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,8,3,7673c908,31adb911,de69af96,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,8,4,7673c908,31adb911,de69af96,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,8,5,de69af96,31adb911,7673c908,0,1,1,,0,,,,,,0,,,0,0,1,0,0,female,0,0,0,1,R,Seam
1398281,2,8,6,de69af96,31adb911,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,8,7,de69af96,31adb911,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,9,1,7673c908,c6625a26,de69af96,2,0,2,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,2,9,2,7673c908,c6625a26,de69af96,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,2,9,3,de69af96,c6625a26,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,2,9,4,de69af96,c6625a26,7673c908,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,2,9,5,de69af96,c6625a26,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,2,9,6,7673c908,c6625a26,de69af96,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,2,10,1,de69af96,cdb82f1c,7673c908,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,10,2,de69af96,cdb82f1c,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,10,3,7673c908,cdb82f1c,de69af96,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,10,4,de69af96,cdb82f1c,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,10,5,7673c908,cdb82f1c,de69af96,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,10,6,de69af96,cdb82f1c,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,11,1,7673c908,abc9f8a4,de69af96,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Seam
1398281,2,11,2,de69af96,abc9f8a4,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Seam
1398281,2,11,3,de69af96,abc9f8a4,7673c908,0,0,0,,1,de69af96,caught,c2554b59,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Seam
1398281,2,11,4,efb6cb2a,abc9f8a4,7673c908,0,1,1,,0,,,,,,0,,,0,0,0,0,1,female,0,0,0,1,L,Seam
1398281,2,11,5,efb6cb2a,abc9f8a4,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Seam
1398281,2,11,6,efb6cb2a,abc9f8a4,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Seam
1398281,2,11,7,efb6cb2a,abc9f8a4,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Seam
1398281,2,12,1,7673c908,cdb82f1c,efb6cb2a,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,12,2,efb6cb2a,cdb82f1c,7673c908,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,12,3,efb6cb2a,cdb82f1c,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,12,4,efb6cb2a,cdb82f1c,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,12,5,efb6cb2a,cdb82f1c,7673c908,6,0,6,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,12,6,efb6cb2a,cdb82f1c,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Orthodox
1398281,2,13,1,7673c908,c6625a26,efb6cb2a,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,2,13,2,efb6cb2a,c6625a26,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,2,13,3,efb6cb2a,c6625a26,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,2,13,4,7673c908,c6625a26,efb6cb2a,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,2,13,5,efb6cb2a,c6625a26,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,2,13,6,efb6cb2a,c6625a26,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Offbreak
1398281,2,14,1,efb6cb2a,31adb911,7673c908,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,14,2,efb6cb2a,31adb911,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,14,3,7673c908,31adb911,efb6cb2a,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,14,4,efb6cb2a,31adb911,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,14,5,7673c908,31adb911,efb6cb2a,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,14,6,7673c908,31adb911,efb6cb2a,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,15,1,7673c908,abc9f8a4,efb6cb2a,6,0,6,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Seam
1398281,2,15,2,7673c908,abc9f8a4,efb6cb2a,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Seam
1398281,2,15,3,efb6cb2a,abc9f8a4,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Seam
1398281,2,15,4,7673c908,abc9f8a4,efb6cb2a,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Seam
1398281,2,15,5,7673c908,abc9f8a4,efb6cb2a,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Seam
1398281,2,15,6,efb6cb2a,abc9f8a4,7673c908,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,L,Seam
1398281,2,16,1,7673c908,38b4583c,efb6cb2a,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,16,2,efb6cb2a,38b4583c,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,16,3,efb6cb2a,38b4583c,7673c908,2,0,2,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,16,4,efb6cb2a,38b4583c,7673c908,0,0,0,,1,efb6cb2a,caught,b05e45e4,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,16,5,865eae1f,38b4583c,7673c908,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,16,6,865eae1f,38b4583c,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,0,1,R,Seam
1398281,2,17,1,865eae1f,cdb82f1c,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,L,Orthodox
1398281,2,17,2,7673c908,cdb82f1c,865eae1f,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,L,Orthodox
1398281,2,17,3,865eae1f,cdb82f1c,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,L,Orthodox
1398281,2,17,4,7673c908,cdb82f1c,865eae1f,2,0,2,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,L,Orthodox
1398281,2,17,5,7673c908,cdb82f1c,865eae1f,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,L,Orthodox
1398281,2,17,6,865eae1f,cdb82f1c,7673c908,0,1,1,,0,,,,,,0,,,1,0,0,0,0,female,0,0,1,0,L,Orthodox
1398281,2,18,1,865eae1f,c6625a26,7673c908,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Offbreak
1398281,2,18,2,7673c908,c6625a26,865eae1f,0,0,0,,1,7673c908,stumped,b05e45e4,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Offbreak
1398281,2,18,3,60c250bf,c6625a26,865eae1f,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Offbreak
1398281,2,18,4,865eae1f,c6625a26,60c250bf,0,0,0,,1,865eae1f,bowled,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Offbreak
1398281,2,18,5,9af58032,c6625a26,60c250bf,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Offbreak
1398281,2,18,6,9af58032,c6625a26,60c250bf,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Offbreak
1398281,2,19,1,60c250bf,abc9f8a4,9af58032,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,L,Seam
1398281,2,19,2,9af58032,abc9f8a4,60c250bf,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,L,Seam
1398281,2,19,3,9af58032,abc9f8a4,60c250bf,0,0,0,,1,9af58032,caught,a139c379,,,0,,,0,0,0,0,0,female,0,0,1,0,L,Seam
1398281,2,19,4,60471339,abc9f8a4,60c250bf,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,L,Seam
1398281,2,19,5,60c250bf,abc9f8a4,60471339,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,L,Seam
1398281,2,19,6,60471339,abc9f8a4,60c250bf,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,L,Seam
1398281,2,20,1,60c250bf,38b4583c,60471339,2,0,2,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,2,20,2,60c250bf,38b4583c,60471339,0,0,0,,1,60c250bf,bowled,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,2,20,3,7693851c,38b4583c,60471339,1,0,1,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,2,20,4,60471339,38b4583c,7693851c,2,0,2,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,2,20,5,60471339,38b4583c,7693851c,0,0,0,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1398281,2,20,6,60471339,38b4583c,7693851c,2,0,2,,0,,,,,,0,,,0,0,0,0,0,female,0,0,1,0,R,Seam
1415736,1,1,1,6ef13460,45a7e761,cf494ffe,0,0,0,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,1,2,6ef13460,45a7e761,cf494ffe,0,0,0,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,1,3,6ef13460,45a7e761,cf494ffe,0,0,0,,1,6ef13460,bowled,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,1,4,3979b5e0,45a7e761,cf494ffe,2,0,2,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,1,5,3979b5e0,45a7e761,cf494ffe,0,0,0,,1,3979b5e0,caught,2f26ac1a,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,1,6,59ea70a4,45a7e761,cf494ffe,0,0,0,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,2,1,cf494ffe,e174dadd,59ea70a4,1,0,1,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,2,2,59ea70a4,e174dadd,cf494ffe,0,0,0,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,2,3,59ea70a4,e174dadd,cf494ffe,0,1,1,,0,,,,,,0,,,0,1,0,0,0,male,1,0,0,0,L,Seam
1415736,1,2,4,cf494ffe,e174dadd,59ea70a4,0,0,0,,1,cf494ffe,caught,2f26ac1a,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,2,5,478a63e7,e174dadd,59ea70a4,4,0,4,0.0,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,2,6,478a63e7,e174dadd,59ea70a4,0,0,0,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,3,1,59ea70a4,45a7e761,478a63e7,0,2,2,,0,,,,,,0,,,0,0,0,0,2,male,1,0,0,0,L,Seam
1415736,1,3,2,478a63e7,45a7e761,59ea70a4,0,0,0,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,3,3,478a63e7,45a7e761,59ea70a4,0,4,4,,0,,,,,,0,,,0,4,0,0,0,male,1,0,0,0,L,Seam
1415736,1,3,4,478a63e7,45a7e761,59ea70a4,1,0,1,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,3,5,59ea70a4,45a7e761,478a63e7,0,0,0,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,3,6,59ea70a4,45a7e761,478a63e7,0,0,0,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,3,7,59ea70a4,45a7e761,478a63e7,0,0,0,,1,59ea70a4,lbw,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,4,1,478a63e7,e174dadd,99cddc5e,0,0,0,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,4,2,478a63e7,e174dadd,99cddc5e,0,0,0,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
1415736,1,4,3,478a63e7,e174dadd,99cddc5e,0,0,0,,0,,,,,,0,,,0,0,0,0,0,male,1,0,0,0,L,Seam
